ID_TRX;ID_Banco;ID_Marca_Tarjeta;ID_Categoria;Importe_Operacion;Moneda;Cantidad_Cuotas;Fecha_Operacion;Número de tarjeta;Modalidad;Fecha_Presentación_Cupón;Rubro_Establecimiento;Provincia_Consumidor;Provincia_Comercio;Observada_BCRA;Sexo;Ingresos_Usuario;Edad
1715;Patagonia;MasterCard;Platinum;294094;Pesos;1;3/1/2022;6,72654E+15;Mercado Pago;4/1/2022;Venta de relojería y joyería;Río Negro;Neuquén;0;Masculino;537968;68
1716;Hipotecario;MasterCard;Nacional;785130;Dólares;12;7/1/2022;4,9248E+15;Presencial;8/1/2022;Venta de artículos de perfumería y tocador;Formosa;Salta;1;Masculino;663816;63
1717;Galicia;MasterCard;Internacional;244866;Pesos;12;9/7/2022;5,60342E+15;Venta Teléfonica;14/7/2022;Ópticas y casas de artículos de fotografía;Corrientes;Entre Ríos;0;Masculino;676610;69
1718;Macro;MasterCard;Gold;39678;Pesos;12;2/1/2022;6,56994E+15;Débito Automático;5/1/2022;Ventas y servicio técnico de Celulares e Informática;Santa Fe;Neuquén;0;Masculino;661343;61
1719;Santander;MasterCard;Platinum;529665;Pesos;1;24/8/2022;6,87996E+15;E Commerce;31/8/2022;Local de venta de materialeles de construcción;Misiones;Santa Fe;0;Masculino;636034;62
1720;Credicoop;MasterCard;Signature Black;176889;Pesos;1;28/1/2022;4,56754E+15;MODO;3/2/2022;Pinturerías;Río Negro;Córdoba;0;Masculino;445289;67
1721;Supervielle;MasterCard;Platinum;201109;Pesos;1;1/8/2022;4,49553E+15;QR;8/8/2022;Local de venta de artículos para el hogar / Bazar;Jujuy;San Luis;0;Femenino;601268;63
1722;HSBC;MasterCard;Platinum;433319;Pesos;3;26/2/2022;6,24429E+15;Mercado Pago;1/3/2022;Regalerías;Catamarca;Entre Ríos;0;Masculino;280392;63
1723;Itaú;MasterCard;Nacional;597438;Pesos;6;16/1/2022;4,88417E+15;Presencial;22/1/2022;Jugueterías;La Pampa;Neuquén;0;Masculino;674343;61
1724;Columbia;MasterCard;Internacional;502330;Pesos;3;3/2/2022;4,69799E+15;Venta Teléfonica;8/2/2022;Librerías;Neuquén;Chaco;0;Masculino;620369;62
1725;BBVA;MasterCard;Gold;842060;Pesos;12;21/10/2022;5,70889E+15;Débito Automático;23/10/2022;Local de venta de artículos de decoración y objetos de arte;Tierra del Fuego;Entre Ríos;0;Masculino;602722;70
1726;Comafi;MasterCard;Platinum;828040;Pesos;3;29/6/2022;6,01115E+15;E Commerce;3/7/2022;Mueblerías;Santa Cruz;Formosa;0;Masculino;224038;60
1727;Patagonia;MasterCard;Signature Black;393013;Dólares;12;7/11/2022;6,52883E+15;MODO;8/11/2022;Venta de equipamiento comercial y de servicios;Catamarca;Río Negro;1;Masculino;155518;69
1728;Hipotecario;MasterCard;Platinum;208983;Pesos;12;15/7/2022;6,33548E+15;QR;19/7/2022;Local de venta de electrodomésticos;La Pampa;Catamarca;0;Femenino;331711;61
1729;Galicia;MasterCard;Platinum;292377;Pesos;12;13/2/2022;6,88166E+15;Mercado Pago;19/2/2022;Otros rubros;Santa Cruz;Corrientes;0;Masculino;297322;60
1730;Macro;MasterCard;Nacional;253485;Pesos;3;9/5/2022;6,40331E+15;Presencial;15/5/2022;Peluquerías y barberías;Mendoza;Salta;0;Masculino;139971;66
1731;Santander;MasterCard;Internacional;583751;Pesos;6;11/6/2022;5,68074E+15;Venta Teléfonica;16/6/2022;Talleres mecánicos;San Juan;Mendoza;0;Masculino;310613;62
1732;Credicoop;MasterCard;Gold;439232;Pesos;3;4/3/2022;6,56656E+15;Débito Automático;5/3/2022;Local de venta de repuestos para automotores;San Luis;Entre Ríos;0;Masculino;751195;62
1733;Supervielle;MasterCard;Platinum;863924;Pesos;1;24/2/2022;6,94795E+15;E Commerce;2/3/2022;Talleres textiles;Mendoza;Formosa;0;Masculino;118888;60
1734;HSBC;MasterCard;Signature Black;992599;Pesos;3;23/1/2022;6,33251E+15;MODO;30/1/2022;Servicio técnico de celulares;Entre Ríos;San Luis;0;Masculino;881103;69
1735;Itaú;MasterCard;Platinum;103554;Pesos;12;8/7/2022;4,65401E+15;QR;11/7/2022;Servicio técnico de artículos del hogar;Santa Fe;Catamarca;0;Masculino;883860;68
1736;Columbia;MasterCard;Platinum;577024;Pesos;3;22/6/2022;4,91774E+15;Mercado Pago;26/6/2022;Bicicleterías;CABA;Santa Cruz;0;Masculino;288996;64
1737;BBVA;MasterCard;Nacional;202207;Pesos;3;25/12/2022;5,01598E+15;Presencial;29/12/2022;Local de perforación y tatuajes;Santa Cruz;Buenos Aires;0;Masculino;629752;63
1738;Comafi;MasterCard;Internacional;836697;Dólares;1;5/8/2022;5,41827E+15;Venta Teléfonica;9/8/2022;Salones de estética;Chaco;Corrientes;1;Femenino;509706;67
1739;Patagonia;MasterCard;Gold;945620;Pesos;1;11/12/2022;5,98015E+15;Débito Automático;14/12/2022;Consultorios y Centros médicos;San Luis;Catamarca;0;Femenino;538486;64
1740;Hipotecario;MasterCard;Platinum;450123;Pesos;1;6/10/2022;5,27812E+15;E Commerce;10/10/2022;Gimnasios / Centros de entrenamiento;Chubut;Río Negro;0;Femenino;768633;68
1741;Galicia;MasterCard;Signature Black;345171;Pesos;1;6/8/2022;5,52097E+15;MODO;8/8/2022;Bares;Santa Fe;Catamarca;0;Masculino;533957;65
1742;Macro;MasterCard;Platinum;228505;Pesos;3;4/10/2022;6,77566E+15;QR;9/10/2022;Cervecerías artesanales;La Rioja;Salta;0;Masculino;497832;60
1743;Santander;MasterCard;Platinum;266058;Pesos;3;6/10/2022;6,44313E+15;Mercado Pago;10/10/2022;Casas de comidas;La Pampa;Corrientes;0;Femenino;274125;69
1744;Credicoop;MasterCard;Nacional;71592;Pesos;12;21/3/2022;4,2566E+15;Presencial;23/3/2022;Rotiserías;Santiago del Estero;Santa Cruz;0;Masculino;523840;68
1745;Supervielle;MasterCard;Internacional;146168;Pesos;6;26/4/2022;5,21007E+15;Venta Teléfonica;2/5/2022;Casas de comida por peso;Corrientes;Santa Cruz;0;Masculino;771523;69
1746;HSBC;MasterCard;Gold;489514;Pesos;3;13/11/2022;6,20856E+15;Débito Automático;18/11/2022;Cafeterías;Entre Ríos;CABA;0;Masculino;268394;63
1747;Itaú;MasterCard;Platinum;532717;Pesos;3;12/8/2022;4,11323E+15;E Commerce;15/8/2022;Restaurantes;Chaco;San Luis;0;Femenino;172343;65
1748;Columbia;MasterCard;Signature Black;410937;Pesos;3;30/12/2022;4,76856E+15;MODO;4/1/2023;Hamburgueserías;Salta;Chaco;0;Femenino;148348;65
1749;BBVA;MasterCard;Platinum;505709;Dólares;3;25/3/2022;4,6762E+15;QR;1/4/2022;Pizzerías;Chaco;CABA;1;Masculino;641361;62
1750;Comafi;MasterCard;Platinum;150667;Pesos;3;3/7/2022;6,31819E+15;Mercado Pago;5/7/2022;Casas de empanadas;San Luis;San Luis;0;Masculino;169278;61
1751;Patagonia;MasterCard;Nacional;960234;Pesos;3;26/9/2022;4,1321E+15;Presencial;28/9/2022;Almacenes o Fiambrerías;San Luis;Santiago del Estero;0;Masculino;190069;64
1752;Hipotecario;MasterCard;Internacional;754822;Pesos;3;12/1/2022;5,51097E+15;Venta Teléfonica;16/1/2022;Dietéticas o Tiendas naturistas;Entre Ríos;Santiago del Estero;0;Masculino;214124;64
1753;Galicia;MasterCard;Gold;604591;Pesos;1;25/1/2022;5,52324E+15;Débito Automático;31/1/2022;Verdulerías y Fruterías;Misiones;Neuquén;0;Femenino;204039;62
1754;Macro;MasterCard;Platinum;94795;Pesos;1;12/1/2022;5,50728E+15;E Commerce;18/1/2022;Carnicerías;Chubut;Neuquén;0;Masculino;875636;62
1755;Santander;MasterCard;Signature Black;615350;Pesos;1;27/9/2022;6,26021E+15;MODO;28/9/2022;Granjas o Pollerías;Buenos Aires;Entre Ríos;0;Masculino;190212;66
1756;Credicoop;MasterCard;Platinum;86717;Pesos;12;26/1/2022;5,65393E+15;QR;31/1/2022;Kioskos;San Luis;Corrientes;0;Masculino;739610;67
1757;Supervielle;MasterCard;Platinum;321459;Pesos;1;4/4/2022;6,3312E+15;Mercado Pago;10/4/2022;Agencias de Turismo;Chubut;Tierra del Fuego;0;Masculino;239314;66
1758;HSBC;MasterCard;Nacional;410242;Pesos;1;26/4/2022;4,83348E+15;Presencial;28/4/2022;Inmobiliarias;Misiones;CABA;0;Masculino;751384;65
1759;Itaú;MasterCard;Internacional;436919;Pesos;6;21/3/2022;5,96561E+15;Venta Teléfonica;26/3/2022;Estudios profesionales;Chaco;San Luis;0;Masculino;257875;68
1760;Columbia;MasterCard;Gold;209057;Dólares;3;13/8/2022;6,45036E+15;Débito Automático;14/8/2022;Estudios contables;La Pampa;La Rioja;1;Masculino;142787;69
1761;BBVA;MasterCard;Platinum;761309;Pesos;3;22/8/2022;4,80371E+15;E Commerce;29/8/2022;Estudios jurídicos;Formosa;Santiago del Estero;0;Femenino;783344;67
1762;Comafi;MasterCard;Signature Black;288659;Pesos;1;12/10/2022;5,40254E+15;MODO;13/10/2022;Empresas de servicios;Salta;Corrientes;0;Masculino;292523;61
1763;Patagonia;MasterCard;Platinum;381954;Pesos;6;17/12/2022;4,82636E+15;QR;23/12/2022;Empresas de limpieza de edificios;Corrientes;Santa Fe;0;Masculino;694336;64
1764;Hipotecario;MasterCard;Platinum;916967;Pesos;6;28/4/2022;5,66056E+15;Mercado Pago;30/4/2022;Empresas de fumigación / desinfección;Buenos Aires;Formosa;0;Femenino;155586;67
1765;Galicia;MasterCard;Nacional;14602;Pesos;1;22/6/2022;4,79519E+15;Presencial;24/6/2022;Empresas de limpieza de tanques;Mendoza;Tierra del Fuego;0;Femenino;555743;68
1766;Macro;MasterCard;Internacional;533427;Pesos;1;9/3/2022;5,40171E+15;Venta Teléfonica;10/3/2022;Empresas de mantenimiento y reparación de edificios;Tierra del Fuego;La Rioja;0;Femenino;611968;62
1767;Santander;MasterCard;Gold;773496;Pesos;6;5/11/2022;4,17121E+15;Débito Automático;7/11/2022;Empresas de construcción;Río Negro;Misiones;0;Femenino;311546;64
1768;Credicoop;MasterCard;Platinum;507044;Pesos;1;27/8/2022;4,62989E+15;E Commerce;2/9/2022;Venta de indumentaria y accesorios;Córdoba;Chubut;0;Femenino;234604;63
1769;Supervielle;MasterCard;Signature Black;375421;Pesos;1;7/8/2022;6,76439E+15;MODO;12/8/2022;Venta de calzado;Santiago del Estero;Entre Ríos;0;Femenino;885232;68
1770;HSBC;MasterCard;Platinum;574487;Pesos;1;29/10/2022;5,43323E+15;QR;31/10/2022;Venta de artículos deportivos;Santiago del Estero;La Rioja;0;Masculino;839703;67
1771;Itaú;MasterCard;Platinum;241890;Dólares;1;26/8/2022;5,16003E+15;Mercado Pago;1/9/2022;Showrooms;Santa Cruz;Chubut;1;Femenino;856268;67
1772;Columbia;MasterCard;Nacional;984445;Pesos;1;29/5/2022;5,03174E+15;Presencial;30/5/2022;Ferreterías y Cerrajerías;Buenos Aires;Buenos Aires;0;Femenino;718567;63
1773;BBVA;MasterCard;Internacional;230448;Pesos;1;24/4/2022;5,26019E+15;Venta Teléfonica;27/4/2022;Venta de relojería y joyería;Formosa;Buenos Aires;0;Femenino;450576;60
1774;Comafi;MasterCard;Gold;270627;Pesos;1;7/10/2022;5,88763E+15;Débito Automático;13/10/2022;Venta de artículos de perfumería y tocador;Tierra del Fuego;Neuquén;0;Masculino;169434;70
1775;Patagonia;MasterCard;Platinum;642731;Pesos;3;5/11/2022;6,75918E+15;E Commerce;11/11/2022;Ópticas y casas de artículos de fotografía;San Luis;Santa Cruz;0;Femenino;697488;68
1776;Hipotecario;MasterCard;Signature Black;575098;Pesos;12;10/2/2022;4,38148E+15;MODO;16/2/2022;Ventas y servicio técnico de Celulares e Informática;Mendoza;Chubut;0;Masculino;421439;66
1777;Galicia;MasterCard;Platinum;117729;Pesos;12;19/9/2022;4,18588E+15;QR;24/9/2022;Local de venta de materialeles de construcción;Jujuy;Chaco;0;Femenino;743877;65
1778;Macro;MasterCard;Platinum;256459;Pesos;12;7/10/2022;5,84297E+15;Mercado Pago;8/10/2022;Pinturerías;La Rioja;La Pampa;0;Masculino;219402;68
1779;Santander;MasterCard;Nacional;190491;Pesos;12;6/4/2022;5,92603E+15;Presencial;8/4/2022;Local de venta de artículos para el hogar / Bazar;Corrientes;Buenos Aires;0;Femenino;190410;68
1780;Credicoop;MasterCard;Internacional;184641;Pesos;1;21/5/2022;6,38849E+15;Venta Teléfonica;28/5/2022;Regalerías;Entre Ríos;Catamarca;0;Femenino;662441;63
1781;Supervielle;MasterCard;Gold;632722;Pesos;1;20/1/2022;6,55231E+15;Débito Automático;22/1/2022;Jugueterías;CABA;Mendoza;0;Masculino;636376;62
1782;HSBC;MasterCard;Platinum;797488;Dólares;1;8/7/2022;5,29651E+15;E Commerce;12/7/2022;Librerías;Salta;Mendoza;1;Femenino;106593;68
1783;Itaú;MasterCard;Signature Black;814542;Pesos;3;5/1/2022;4,7707E+15;MODO;7/1/2022;Local de venta de artículos de decoración y objetos de arte;Misiones;Chubut;0;Femenino;252639;60
1784;Columbia;MasterCard;Platinum;994040;Pesos;3;3/1/2022;5,53471E+15;QR;7/1/2022;Mueblerías;Salta;Entre Ríos;0;Femenino;354885;63
1785;BBVA;MasterCard;Platinum;512399;Pesos;3;9/7/2022;5,22637E+15;Mercado Pago;14/7/2022;Venta de equipamiento comercial y de servicios;Salta;Río Negro;0;Masculino;220356;66
1786;Comafi;MasterCard;Nacional;662609;Pesos;6;28/6/2022;5,88303E+15;Presencial;2/7/2022;Local de venta de electrodomésticos;Buenos Aires;Tierra del Fuego;0;Femenino;323084;64
1787;Patagonia;MasterCard;Internacional;885982;Pesos;3;25/4/2022;4,84085E+15;Venta Teléfonica;26/4/2022;Otros rubros;Entre Ríos;Buenos Aires;0;Femenino;820866;69
1788;Hipotecario;MasterCard;Gold;905882;Pesos;3;23/8/2022;6,0329E+15;Débito Automático;27/8/2022;Peluquerías y barberías;Tierra del Fuego;Jujuy;0;Femenino;681019;69
1789;Galicia;MasterCard;Platinum;38952;Pesos;1;19/8/2022;6,37492E+15;E Commerce;26/8/2022;Talleres mecánicos;La Rioja;Río Negro;0;Masculino;262324;63
1790;Macro;MasterCard;Signature Black;477857;Pesos;1;15/5/2022;6,47486E+15;MODO;18/5/2022;Local de venta de repuestos para automotores;San Juan;Chubut;0;Masculino;316850;67
1791;Santander;MasterCard;Platinum;193248;Pesos;1;20/6/2022;4,77636E+15;QR;23/6/2022;Talleres textiles;Córdoba;Salta;0;Masculino;477343;64
1792;Credicoop;MasterCard;Platinum;507316;Pesos;1;20/8/2022;5,98629E+15;Mercado Pago;22/8/2022;Servicio técnico de celulares;Río Negro;Entre Ríos;0;Masculino;420081;60
1793;Supervielle;MasterCard;Nacional;23441;Dólares;6;2/8/2022;5,69735E+15;Presencial;5/8/2022;Servicio técnico de artículos del hogar;Corrientes;San Luis;1;Femenino;860655;63
1794;HSBC;MasterCard;Internacional;846297;Pesos;1;23/2/2022;4,69473E+15;Venta Teléfonica;1/3/2022;Bicicleterías;La Rioja;Neuquén;0;Femenino;300777;62
1795;Itaú;MasterCard;Gold;562274;Pesos;6;3/3/2022;6,97573E+15;Débito Automático;10/3/2022;Local de perforación y tatuajes;Neuquén;Jujuy;0;Masculino;171858;69
1796;Columbia;MasterCard;Platinum;313965;Pesos;6;8/8/2022;4,39518E+15;E Commerce;14/8/2022;Salones de estética;San Luis;Chubut;0;Femenino;351372;64
1797;BBVA;MasterCard;Signature Black;973962;Pesos;1;16/7/2022;4,36933E+15;MODO;22/7/2022;Consultorios y Centros médicos;Misiones;Formosa;0;Femenino;504996;66
1798;Comafi;MasterCard;Platinum;933933;Pesos;6;16/6/2022;6,11333E+15;QR;23/6/2022;Gimnasios / Centros de entrenamiento;La Pampa;Tierra del Fuego;0;Femenino;840894;60
1799;Patagonia;MasterCard;Platinum;540382;Pesos;3;15/2/2022;5,64919E+15;Mercado Pago;21/2/2022;Bares;Río Negro;Corrientes;0;Masculino;307471;65
1800;Hipotecario;American Express;Nacional;247279;Pesos;3;13/12/2022;6,94722E+15;Presencial;20/12/2022;Cervecerías artesanales;Chaco;Mendoza;0;Masculino;318553;69
1801;Galicia;American Express;Internacional;992706;Pesos;1;3/5/2022;6,42994E+15;Venta Teléfonica;4/5/2022;Casas de comidas;Chaco;Chubut;0;Femenino;208915;74
1802;Macro;American Express;Gold;907362;Pesos;1;1/8/2022;5,39826E+15;Débito Automático;6/8/2022;Rotiserías;Chaco;Santiago del Estero;0;Masculino;218758;70
1803;Santander;American Express;Platinum;762888;Pesos;6;10/6/2022;4,28341E+15;E Commerce;13/6/2022;Casas de comida por peso;Río Negro;Chubut;0;Masculino;325278;74
1804;Credicoop;American Express;Signature Black;469572;Dólares;1;12/6/2022;4,52585E+15;MODO;14/6/2022;Cafeterías;San Luis;Santiago del Estero;1;Masculino;895658;74
1805;Supervielle;American Express;Internacional;302708;Pesos;1;21/5/2022;6,43182E+15;QR;28/5/2022;Restaurantes;Misiones;Santa Fe;0;Masculino;569823;78
1806;HSBC;American Express;Internacional;138085;Pesos;3;23/9/2022;4,44901E+15;Mercado Pago;28/9/2022;Hamburgueserías;La Pampa;Chaco;0;Masculino;235335;72
1807;Itaú;American Express;Nacional;681693;Pesos;1;24/10/2022;6,81895E+15;Presencial;28/10/2022;Pizzerías;Santa Cruz;Tierra del Fuego;0;Femenino;569921;75
1808;Columbia;American Express;Internacional;478786;Pesos;6;28/4/2022;4,74517E+15;Venta Teléfonica;4/5/2022;Casas de empanadas;La Rioja;Tierra del Fuego;0;Masculino;110735;71
1809;BBVA;American Express;Gold;18832;Pesos;6;22/9/2022;6,94964E+15;Débito Automático;25/9/2022;Almacenes o Fiambrerías;Santiago del Estero;CABA;0;Masculino;305112;75
1810;Comafi;American Express;Platinum;566573;Pesos;1;22/8/2022;4,53647E+15;E Commerce;28/8/2022;Dietéticas o Tiendas naturistas;Corrientes;Salta;0;Femenino;480054;70
1811;Patagonia;American Express;Signature Black;541537;Pesos;1;3/3/2022;5,64712E+15;MODO;7/3/2022;Verdulerías y Fruterías;Río Negro;Córdoba;0;Masculino;819831;77
1812;Hipotecario;American Express;Internacional;864685;Pesos;3;8/4/2022;6,16539E+15;QR;15/4/2022;Carnicerías;Salta;Catamarca;0;Femenino;213639;78
1813;Galicia;American Express;Internacional;794919;Pesos;12;16/10/2022;6,90721E+15;Mercado Pago;21/10/2022;Granjas o Pollerías;Entre Ríos;Santiago del Estero;0;Masculino;526886;71
1814;Macro;American Express;Nacional;761492;Pesos;1;8/3/2022;6,62804E+15;Presencial;13/3/2022;Kioskos;Jujuy;Catamarca;0;Masculino;788601;71
1815;Santander;American Express;Internacional;54140;Dólares;1;2/4/2022;5,88739E+15;Venta Teléfonica;8/4/2022;Agencias de Turismo;La Rioja;Buenos Aires;1;Femenino;205558;71
1816;Credicoop;American Express;Gold;997505;Pesos;6;21/9/2022;5,96921E+15;Débito Automático;24/9/2022;Inmobiliarias;CABA;La Pampa;0;Femenino;284064;72
1817;Supervielle;American Express;Platinum;829158;Pesos;12;3/2/2022;6,88796E+15;E Commerce;5/2/2022;Estudios profesionales;Tierra del Fuego;Santa Cruz;0;Masculino;199475;77
1818;HSBC;American Express;Signature Black;211686;Pesos;1;11/3/2022;5,35511E+15;MODO;12/3/2022;Estudios contables;Corrientes;Jujuy;0;Femenino;161137;70
1819;Itaú;American Express;Internacional;915496;Pesos;1;18/12/2022;6,2626E+15;QR;21/12/2022;Estudios jurídicos;Chubut;Mendoza;0;Femenino;665367;77
1820;Columbia;American Express;Internacional;150731;Pesos;6;17/5/2022;5,77513E+15;Mercado Pago;22/5/2022;Empresas de servicios;La Rioja;Santa Cruz;0;Masculino;762617;72
1821;BBVA;American Express;Nacional;368539;Pesos;1;2/12/2022;6,64454E+15;Presencial;4/12/2022;Empresas de limpieza de edificios;Chaco;Tierra del Fuego;0;Femenino;544202;72
1822;Comafi;American Express;Internacional;282077;Pesos;3;28/8/2022;5,49094E+15;Venta Teléfonica;31/8/2022;Empresas de fumigación / desinfección;Misiones;San Luis;0;Femenino;702852;76
1823;Patagonia;American Express;Gold;412075;Pesos;1;23/1/2022;6,0596E+15;Débito Automático;25/1/2022;Empresas de limpieza de tanques;La Rioja;Misiones;0;Masculino;444200;70
1824;Hipotecario;American Express;Platinum;907264;Pesos;1;11/8/2022;6,67201E+15;E Commerce;14/8/2022;Empresas de mantenimiento y reparación de edificios;Chaco;Chubut;0;Femenino;557983;76
1825;Galicia;American Express;Signature Black;213225;Pesos;1;10/10/2022;5,03182E+15;MODO;16/10/2022;Empresas de construcción;Chaco;Chaco;0;Femenino;259785;72
1826;Macro;American Express;Internacional;939952;Dólares;6;1/5/2022;6,41692E+15;QR;3/5/2022;Venta de indumentaria y accesorios;Entre Ríos;Río Negro;1;Masculino;841287;75
1827;Santander;American Express;Internacional;682237;Pesos;12;1/1/2022;4,16453E+15;Mercado Pago;5/1/2022;Venta de calzado;Santa Cruz;Tierra del Fuego;0;Femenino;697001;74
1828;Credicoop;American Express;Nacional;783379;Pesos;12;5/4/2022;4,88895E+15;Presencial;7/4/2022;Venta de artículos deportivos;Santa Fe;Santa Fe;0;Masculino;867145;76
1829;Supervielle;American Express;Internacional;282515;Pesos;3;22/1/2022;6,24807E+15;Venta Teléfonica;29/1/2022;Showrooms;La Rioja;Jujuy;0;Femenino;212840;71
1830;HSBC;American Express;Gold;771074;Pesos;3;26/1/2022;5,37476E+15;Débito Automático;30/1/2022;Ferreterías y Cerrajerías;Santiago del Estero;Catamarca;0;Femenino;602478;73
1831;Itaú;American Express;Platinum;637089;Pesos;1;27/7/2022;4,51985E+15;E Commerce;2/8/2022;Venta de relojería y joyería;Jujuy;Corrientes;0;Femenino;709432;74
1832;Columbia;American Express;Signature Black;918978;Pesos;6;16/9/2022;5,49987E+15;MODO;17/9/2022;Venta de artículos de perfumería y tocador;Formosa;Santa Cruz;0;Femenino;741224;70
1833;BBVA;American Express;Internacional;783411;Pesos;1;3/7/2022;6,18342E+15;QR;9/7/2022;Ópticas y casas de artículos de fotografía;La Rioja;Entre Ríos;0;Femenino;262637;75
1834;Comafi;American Express;Internacional;620744;Pesos;1;4/6/2022;6,90824E+15;Mercado Pago;10/6/2022;Ventas y servicio técnico de Celulares e Informática;Santa Fe;Formosa;0;Femenino;248430;75
1835;Patagonia;American Express;Nacional;987527;Pesos;12;22/4/2022;5,30035E+15;Presencial;23/4/2022;Local de venta de materialeles de construcción;Córdoba;La Pampa;0;Femenino;646974;72
1836;Hipotecario;American Express;Internacional;378654;Pesos;6;2/3/2022;5,21835E+15;Venta Teléfonica;4/3/2022;Pinturerías;Catamarca;La Pampa;0;Femenino;223044;73
1837;Galicia;American Express;Gold;709565;Dólares;3;9/11/2022;4,39959E+15;Débito Automático;12/11/2022;Local de venta de artículos para el hogar / Bazar;Santa Fe;La Pampa;1;Masculino;831696;75
1838;Macro;American Express;Platinum;26680;Pesos;3;27/1/2022;5,63369E+15;E Commerce;3/2/2022;Regalerías;Tierra del Fuego;La Rioja;0;Masculino;177310;70
1839;Santander;American Express;Signature Black;166270;Pesos;6;14/9/2022;6,83341E+15;MODO;20/9/2022;Jugueterías;Santiago del Estero;Santa Fe;0;Femenino;146802;76
1840;Credicoop;American Express;Internacional;844759;Pesos;6;21/12/2022;5,09086E+15;QR;26/12/2022;Librerías;Tierra del Fuego;Salta;0;Masculino;409907;76
1841;Supervielle;American Express;Internacional;987891;Pesos;1;29/10/2022;5,90094E+15;Mercado Pago;3/11/2022;Local de venta de artículos de decoración y objetos de arte;CABA;Entre Ríos;0;Femenino;100506;75
1842;HSBC;American Express;Nacional;771078;Pesos;12;10/9/2022;5,49404E+15;Presencial;15/9/2022;Mueblerías;Tierra del Fuego;Catamarca;0;Femenino;360386;77
1843;Itaú;American Express;Internacional;138863;Pesos;6;14/4/2022;5,68157E+15;Venta Teléfonica;21/4/2022;Venta de equipamiento comercial y de servicios;Entre Ríos;La Rioja;0;Femenino;702681;70
